marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,timestamp,IP Address
US,1291624,R2PL47WQDS50EV,B00SY4FNR4,605156708,"1byone 9.6A / 48W 4-Port USB Car Charger, Safety Protection for Apple and Android Devices, Red & Black",Mobile_Electronics,1,0,1,N,Y,waste of money,"After I had two phones plugged into it,  after about 30 minutes it barely charged either phone.",7/19/2015,1437246448,196.2.24.6
US,15199972,R37L5U3773P9TL,B00U05MVPM,371469224,Lethal-Eye NPT Adapter 4003 Oil Filter Thread,Mobile_Electronics,5,2,2,N,Y,Five Stars,Perfect fit,7/19/2015,1437275651,212.83.22.134
US,5106689,R1WOPMUEFLV1J1,B00YSJB8DM,627153647,Generic daws 3.5mm MP3 iPod AUX Cable for BMW E60/E63/E65/E66/E81/E87,Mobile_Electronics,5,0,5,N,N,Five Stars,Will this fit a 2003 bmw 745li. E65,7/19/2015,1437314891,209.82.72.55
US,20896734,R2QQQTADE0Q62D,B00OYWG4RI,357957525,"Pioneer DEH-X8700BS CD Receiver with Full Dot LCD Display, Bluetooth, SiriusXM-Ready, Siri Eyes Free, USB Playback, Android Music Support, and Pandora",Mobile_Electronics,5,1,1,N,Y,Shipping was fast and the radio sounds awesome. The dual Bluetooth feature works flawlessly,Shipping was fast and the radio sounds awesome. The dual Bluetooth feature works flawlessly. Which is great because the s6 has no where near the memory of my s4 with a 64gb me card so I still get to bring my music library with me in my truck and have the best of both.,7/19/2015,1437321924,220.61.212.23
US,46895512,R15PHNNHWT6Y2P,B00OB4X3GE,34888885,"Car Rear View System Wireless Waterproof Backup Camera + 4.3"" TFT LCD Monitor",Mobile_Electronics,1,1,1,N,Y,Walk away from this one.,"Maybe this thing works. I'll probably never know, as the directions were near impossible to translate; the supplied pictures meant nothing, and there were parts that didn't match ANY of the diagrams.",7/19/2015,1437329090,201.133.103.35
US,7701089,R3L2H5OHSXV4DH,B00U1QZ6X4,553216368,Microphone for KENWOOD DDX371 DDX471HD DDX491HD DDX5901HD DDX7701HD DDX771 DDX8901HD DPX500BT KDC-BT355U,Mobile_Electronics,1,0,0,N,Y,Does not fit any systems advertise. It's a 2 ...,Does not fit any systems advertise. It's a 2.5mm jack instead of the needed 3.5mm. I bought an adapter and still didn't work. Worthless product. Do NOT buy this.,7/19/2015,1437265798,212.72.227.26
US,476469,RWTTM2VD08DSC,B00HZY6G5C,279445424,TOOGOO(R) Car Windscreen Mount Holder Suction Cup For TomTom One V2 V3 2nd 3rd Edition GPS,Mobile_Electronics,5,0,0,N,Y,Five Stars,A+++,7/19/2015,1437274553,193.220.114.239
US,34713193,R3JUR3CS5EUDNL,B00M8X28GG,133696878,"New Waterproof Shockproof Dirtproof Snowproof Case Box for iPod touch 4th 5th Generation (ipod 5th, Yellow)",Mobile_Electronics,3,0,0,N,Y,Three Stars,"was what i expected, I returned it.",7/19/2015,1437246878,207.249.210.208
US,48953710,R1Q20N6YG8DOUF,B00B4E9764,8682364,BlackVue Wi-Fi DR500GW-HD Car Black Box/DVR Recorder,Mobile_Electronics,2,0,0,N,Y,Excellent camera works very well but you don't have support,"Excellent camera works very well but you don't have support, i got two of them, one after 6 months stop works, amazon refund me but i lost money because they charged me fee... I don't recommend.",7/19/2015,1437322931,192.31.210.42
US,51343043,R1PG46OG1K2O0U,B00LAG4F6S,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,5,0,0,N,Y,They work. I've bought several of these from this ...,"They work. I've bought several of these from this seller, for various devices Apple devices in our home. The only one that failed was because my dog decided to make it a chew toy!",7/19/2015,1437315004,211.121.19.196
US,233529,R1QGG1YE6JFKRF,B00VPMUAGQ,590819647,"AR15 20"" 556/.223 Spiral Fluted Upper Receiver Assembly",Mobile_Electronics,5,0,0,N,N,this company CBC puts out excellent uppers for WAY below market prices,"this company CBC puts out excellent uppers for WAY below market prices,,this 20inch upper is selling for over 700$ in other company sales,,the quality is above average,,the .300 blkout is excellent and no problems with it,,get a bolt,charger handle and your good to go on your lower.this 20inch barrel is excellent.i hope they restock these asap as there not available on site now.  cbc is excellent company.",7/19/2015,1437324516,195.83.40.221
US,35285265,R9OU5UD6C62P5,B00UH4GZQM,301976992,"Power Acoustik 1-DIN DVD, CD/MP3, SD/USB, AM/FM Receiver with 4.5 LCD & Bluetooth PD-454B",Mobile_Electronics,3,1,3,N,Y,Three Stars,too big,7/19/2015,1437283129,203.137.162.45
US,22358054,R2PVFL8N0KS9TZ,B00W2S9MBG,805170833,"Pioneer 6.2"" Double DIN 2DIN Touchscreen AM/FM DVD MP3 WMA CD Player USB Bluetooth with JDM 170° Rear View Back-up Camera",Mobile_Electronics,5,2,2,N,Y,Nice unit for the price.,Worked great. Easy to install. Wiring instructions were clear.,7/19/2015,1437281265,210.177.143.176
US,2924605,R10FRDOTBM6MOL,B00XT3DO94,150934135,Drivewatch 380G - 1080p HD GPS Enabled Dash cam with Sony Exmor Imaging Sensor,Mobile_Electronics,5,2,10,N,N,Know what you are doing. Understand the functions,"Make sure to read the manual before you install and use it. If you don’t know what you are doing, then you might end up ruining this wonderful product. Take care, and benefit from the Drivewatch MG380G.",7/19/2015,1437322889,194.27.24.143
US,8961434,R380ITJGO4XCA4,B004KZK5N8,733886956,"CS1214 1000-watt, 12"" car audio subwoofer",Mobile_Electronics,5,0,1,N,N,Great Sound,I've been thumpin with these since 2013 but one finally blew up after so much but it has a great sound i highly recommend it,7/19/2015,1437322517,192.55.119.125
US,50523342,REJQN5Y0TI7M3,B00B4E9764,8682364,BlackVue Wi-Fi DR500GW-HD Car Black Box/DVR Recorder,Mobile_Electronics,1,1,1,N,Y,... tendency to start and stop recording whenever it feels like it. Twice in the last two weeks I ...,"Device has a tendency to start and stop recording whenever it feels like it.  Twice in the last two weeks I could have used the recordings only to find the device decided to take the day off.  It usually just doesn't start recording, but occasionally it will also stop for no reason and with no audible indication that it has stopped.",7/19/2015,1437283385,221.182.188.101
US,29933174,R2TWO38MW00LHY,B00MFM89XQ,686355048,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,5,0,0,N,Y,Great buy for the price.,"Excellent price! Great stereo sound (not like a concert hall, but better than expected for a portable device-most of which do not produce stereo sound)  Good battery life, charges quickly and very portable. Oriental voice speaking to the user is cute but mildly annoying. Volume controls are a bit counterintuitive, therefore I find it easier to control volume on input device. Bluetooth connects quickly and aux input works well (and saves battery life vs Bluetooth). Have not tried NFC connection. Would recommend will probably buy again as a gift.",7/19/2015,1437290092,205.252.134.77
US,12202213,R2AUFGWHC70WPT,B00CUXFDEI,412683726,12 pack Evinrude Johnson Engine Tuner Only $5.00 a can,Mobile_Electronics,5,0,0,N,Y,Can't go wrong.,Such a deal.,7/19/2015,1437262264,214.130.51.123
US,50032295,R2J3ACCDNC5TD3,B00NTO61I4,875867646,"BaoFeng Battery Eliminator with DC Adapter for BF-F8, BF-F8HP, BF-F8+, UV-5R Series Radios",Mobile_Electronics,5,0,0,N,Y,great replacement,needed a replacement...my dog chewed the orig...this is perfect,7/19/2015,1437294912,214.181.92.35
US,2988661,RJCOB8K7URGFU,B00NPTPC9C,805925845,"G.G.Martinsen 16 GB Slim 1.78"" LCD Mp3 Mp4 Player Media/Music/Audio Player with accessories-Pink Color",Mobile_Electronics,4,0,0,N,Y,Four Stars,going to be a birthday gift,7/19/2015,1437308284,195.103.194.179
US,10006284,R2O6DQ1NLHSXSK,B00CJZLHN8,869734493,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,4,1,1,N,Y,iPod nano 7th gen,It works fine but is larger then it needs to be for my needs.,7/19/2015,1437286635,218.130.206.93
US,2095362,ROBO5R15JY9IB,B00MJCDPM2,754171872,Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black),Mobile_Electronics,4,0,0,N,Y,Great volume for the price,"Great!<br />Is pretty loud for its size. Nice, solid build. Made of rubber and some metal type product. The volume button, play/pause ect are not press down, but rather tap. Meaning that you don't actually have anything to press, your finger just taps the rubber where the marking is. Love how it makes a quick beep saying if the volume is all the way up/down.<br />Comes with a pouch, aux cord and charging cord.<br />Loses battery pretty fast if you use Bluetooth and have the volume all the way up.<br />Delivered in 2 days with Prime.",7/19/2015,1437271596,214.135.74.128
US,20804755,R12QID7VAM8BXN,B00YY2MD2I,657044994,Yanjing@ Car Charger Voice Activated SIM Card GSM Bug Ear Bug w/ Auto Call Back Function,Mobile_Electronics,1,1,1,N,Y,One Star,It never work I would like. My money back please,7/19/2015,1437321651,202.12.46.121
US,41220693,R2GPNAQQUHMLVB,B00RDCMY8O,902385260,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,4,0,0,N,Y,This is a great speaker for the price,"This is a great speaker for the price. My 14 year old uses it in the shower, pool & anytime he's outside.  It fits in his pocket.",7/19/2015,1437303255,202.175.212.237
US,43400507,R1XKILCRW7X18X,B00U7ZIU46,984864838,"DIGITNOW BM001-US Portable Radio Cassette Recorder, Cassette Tape to Mp3 Converter and Radio to Mp3 Recorder with Voice Recording Feature, Used As a walkman",Mobile_Electronics,4,2,6,N,Y,Four Stars,B,7/18/2015,1437235089,208.58.25.14
US,35635435,R2TBD74G4EZZN5,B007Q939ME,575169462,uxcell 6 x Clip On EMI RFI Noise Ferrite Core Filters for 6.5mm Cable,Mobile_Electronics,5,2,2,N,Y,"Great ""Clip-on"" Ferrite Choke Kit!",Bought these to form an inline chocked on a Loop Antenna's feed point!  Works as it should and stray RF has been eliminated because the auto-tuner now functions properly!,7/18/2015,1437196914,192.186.157.167
US,36003783,R30X4V0NO2GOAW,B00XJJU4SC,965917258,Juentai JT-6188 Dual Band VHF/UHF 136-174/400-480MHz VHF 25Watt UHF 20Watts Dual Band Two Way Radios Mobile Transceiver Walkie Talkie,Mobile_Electronics,4,2,2,N,N,"Fail connect with transciever"" error? Use a different driver!	This is a very neat little radio, and very capable for the price. Trying to program this radio with a cable, however, was a nightmare - at first. When trying to read from the radio, the radio would just reset over and over before finally erroring out with a &#34;Fail connect with transciever&#34; error. I finally figured out that the Prolific PL2303 driver that Windows installs just will NOT work; you MUST use an older version that doesn't check for counterfeit chips - such as version 3.2.0.0. Miklor.com has the proper drivers on his site, but you can also find the proper driver elsewhere.<br /><br />Now that programming works correctly, this radio is a very fun, very capable radio for not a lot of dough!	2015-07-18",,,,
US,32440138,R1UVW5HO9UWIB9,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,5,0,0,N,Y,Five Stars,works well as long as my children don't steal them from me.,7/18/2015,,
US,23996643,RVAXFH0NG4WLT,B00PY15KNM,796564577,SunroadTek® Wireless CCD 18 LED Night Vision Back up Rear view Parking Kit Camera for Car Bus Truck RV + 7 Inch LCD Monitor,Mobile_Electronics,5,0,0,N,Y,Five Stars,Cheap as hell but it works. quality is kinda low and instructions are unclear,7/18/2015,,
US,24461062,R10P58NSCEOIGN,B00F2GMUPU,755394802,E-PRANCE® Mini 0801 Car DVR Dash Camera Ambarella A2S60 Chip 5M pixel CMOS + GPS Logger + High Resolution Full HD 1080P 30 FPS + G-sensor + License Plate + 135 Degree Wide Angle View,Mobile_Electronics,5,0,0,N,Y,Five Stars,Very good. Even in extreme cold.,7/18/2015,,
US,48945000,RBX87JJL1771Q,B00OZXFFWG,365609284,"LT Sport SN#100000000630-225 For Multiple Vehicles 3"""" Black Carbon Fiber short FM/AM RADIO Antenna",Mobile_Electronics,3,0,0,N,Y,i like the look of it on my car but its ...,i like the look of it on  my car but its so short i only pick up one radio station if I am lucky. also the black coloring that is painted on has faded away and now the only black on it is the carbon fiber.,7/18/2015,,
US,394951,R1QELMJYB4K2DG,B00R6Q1VGI,714268115,"iPod Touch 4 Case, Bastex Heavy Duty Hybrid Protective Case - Black Soft Silicone Cover with Red Glitter Design Hard Shell Case for Apple iPod Touch 4, 4th GenerationINCLUDES A STYLUS!",Mobile_Electronics,5,1,2,N,Y,Five Stars,C:,7/18/2015,,
US,42341184,RCK8XCFH7O7PX,B00I6DLIB8,313520251,MSI GTX 750 TI 2GB DDR5 OC 128Bit DVI-D/D-SUB/HDMI N750TI TF 2GD5/OC,Mobile_Electronics,5,1,1,N,Y,Blood sports,I got this for my son and he just loves it. Every high graphics game works great.,7/18/2015,,
US,38670806,R1EHDLSYXNVN1F,B009PNXZFA,808084969,SanDisk Sansa Clip+ 8 GB MP3 Player (Black) - Manufacturer Refurbished,Mobile_Electronics,5,0,0,N,Y,"Good condition, settings in clear English","Buy Accessories' SanDisk Sansa Clip mp3 player arrived promptly, in good condition, settings in clear English, easy to use (no need to rearrange any software), instantly downloaded all my music from my PC and everything ended up in the correct &#34;albums&#34; so I can find it.  Voice recorder works well, can even record music on it in a pinch; record is a key function for me which manufacturer stupidly omitted in some newer SanDisk players. I was thrown off at first by some scratches on the viewing screen and the volume being half of what I was used to. But all I had to do was read the &#34;Settings&#34; section, turn up the brightness, and put the volume on high - and now it works exactly as my old mp3 did!  Kudos, Buy Accessories!",7/18/2015,,
US,52081891,R1XS1YJZPORZW4,B00J46XO9U,744008282,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,0,0,N,Y,Fit Perfectly!,"These lightening cables fit perfectly in my Apple iPad and Apple #6 iPhone..  They look exactly like the original cables that came with my purchases.  Now, hopefully they will be durable.<br /><br />Good seller.  They arrived in 2 days, packaged well.",7/18/2015,,
US,2779280,R2STNTXNO9LCOA,B002YNTHIM,610847163,"KingCase Ipod Touch 2G 3G - 2nd & 3rd Gen. Rubberized Slim Slider Case (Red & Black) 8GB, 16GB, 32GB, 64GB",Mobile_Electronics,3,0,0,N,Y,Three Stars,ITS OK BUT NOT WHAT I WANTED DO NOT MACH THE IPOD I HAVE,7/18/2015,,
US,47816477,R3C2AU006J84DC,B00VA27TL0,884352667,Ideashop® ELM327 V1.5 Bluetooth Auto Car Diagnostic Scanner Mini Small Interface OBD-II OBD2 Scanner Adapter Torque Android,Mobile_Electronics,5,0,0,N,N,"Plugging it in is easy, and receiving a code doesn't take long","This is a simple way of diagnosing problems with your vehicle!  This device you simply plug into your car, and it will pull codes on what is wrong with the vehicle.  This set comes with hardware to install onto your computer, and it has well over 3000 code definitions, leaving you with an answer for basically everything!<br />Plugging it in is easy, and receiving a code doesn't take long.  I personally love that I can finally remove the Check Engine light that has been on constantly on my dashboard for about 2 years now.  This will save you money, as you no longer need to take you vehicle in to a dealer, and you can self diagnose your cars problems.<br />This supports OBD-II protocols, and also connects to vehicles with blue tooth, making it even easier to use! This is great!<br />**I received this product to review in exchange for my 100% honest opinion.",7/18/2015,,
US,13715801,R16J75XSZHWYHF,B00LAG4HN4,536367292,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,5,0,0,N,Y,Five Stars,Works great!,7/18/2015,,
US,21763678,R1X5JKAEMKEQ8,594450306,128456109,"Barnes & Noble Nook HD+ Seaton Cover, Violet",Mobile_Electronics,5,0,0,N,N,love it!,great case!,7/18/2015,,
US,50278004,R1QMZAAQZEMRIY,B00MFM89XQ,686355048,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,4,0,0,N,Y,Great Customer Service,"We use the speaker mostly as a white noise machine for our baby and it worked great. Unfortunately it stopped working and would not charge anymore, so we contacted Lumsing and they speedily send us a replacement unit. Great customer support and great speaker for the price!",7/18/2015,,
US,45864380,R1IYN69HP4P61U,B00W9BBR28,396278596,"Bluetooth Speaker, Eachine Portable Wireless Bluetooth 4.0 Speaker, Intelligent Voice Subwoofer with Microphone, up to 10 Hours Play Time, Works for Iphone 6 6 Plus, Ipad Mini, Ipad 4/3/2,Samsung S6 S6 Edge S5 Note 4, Itouch, Blackberry, Nexus and other Smart Phones and Mp3 Players",Mobile_Electronics,5,0,0,N,N,Style with great sound.,"I received my speaker this afternoon and got it up and working in only a couple of minutes. Simple to use and the best thing is the sound which is great.  The design I love, all black and blends in were ever I set in down to listen to it. Very easy controls on the speaker, and the price for the quality can't be beat. Great for outside so give it a try you will not be disappointed.",7/18/2015,,
US,43009733,RGETY8878SQSQ,B00VMUS59K,343011347,Cobra Electronics SPX 5500 Ultra-High Performance Radar/Laser Detector (Certified Refurbished),Mobile_Electronics,5,0,0,N,Y,Five Stars,Works great! Saved me from write a few tickets already!,7/18/2015,,
US,5688499,R1L3B8VLABPCNU,B00Y3NVPR2,790850081,Microsoft Lumia 640 XL - Leather Wallet Flip Case Cover Pouch + Screen Protector & Polishing Cloth,Mobile_Electronics,5,0,0,N,Y,Five Stars,Very good cover at the best price,7/18/2015,,
US,41923469,R1MOY16ER8CCUA,B00SDFHKGG,262009514,Milennia PRV525 AM/FM/USB Stereo,Mobile_Electronics,5,0,0,N,Y,Five Stars,"Good reception, sound and easy install. Plenty of power for me",7/18/2015,,
US,24796781,R2WD5NZWW2LYHV,B00MXET7NC,651107618,"BaoFeng M-1 Commercial Holster for UV-82 : Custom Leather, Vinyl, Stainless Steel Case",Mobile_Electronics,5,0,0,N,Y,Protect that UV82!!  Good choice!!,"Fits the UV 82 like a glove, will protect it and I like the fact the bottom will open to allow placing it into the charger.",7/18/2015,,
US,27870423,R2M6XD6WMOPJMG,B00U7XE03I,947869361,Cambridge SoundWorks OontZ Angle 2 [The PLUS Edition] Ultra Portable Wireless Bluetooth Speaker with Built in Mic up to 15 Hour Playtime works with iPhone iPad tablet Samsung and smart phones (RED),Mobile_Electronics,4,0,0,N,Y,Four Stars,Perfect for bedroom,7/18/2015,,
US,45762633,R14EQI4I541F08,B00GKTTWN6,896132905,House Wall+car Ac Power Charger Cord for Visual Land Connect Tablet Vl-109-8gb-sil Vl-109-8gb-wht Vl-879 Vl-879-8gb-blk Vl-879-8gb-blk-ics Vl-879-8gb-tc-007-blk,Mobile_Electronics,5,0,0,N,Y,Five Stars,good job wors perfectly',7/18/2015,,
US,2722862,R2DCNWD1PNRQYM,B00M1Y87I0,265355424,sentey ls 4063,Mobile_Electronics,5,0,0,N,Y,Five Stars,Great sound for its size!,7/18/2015,,
US,45864199,R3A77KL71K8F9D,B00U7XE03I,947869361,Cambridge SoundWorks OontZ Angle 2 [The PLUS Edition] Ultra Portable Wireless Bluetooth Speaker with Built in Mic up to 15 Hour Playtime works with iPhone iPad tablet Samsung and smart phones (RED),Mobile_Electronics,5,1,1,N,Y,Room-filling sound out of a small speaker. Great battery life.,"Very clear voices and room-filling sound. We had it in a large room and it seemed as though it was projecting clearly throughout the room. Battery run time is very long, and with moderate usage it lasted our whole vacation (week) without recharging.  It won't give you large bass, but it is very clear, high-quality sound from a speaker of this size. The clarity and volume surprised me.  Bluetooth pairing is easy and quick. To switch devices, hold down the bluetooth button for a few seconds to put it in discovery mode and pair the other device.  I recommend this speaker",7/18/2015,,
US,14665571,R284J2WS84JMMG,B00CJZLHN8,869734493,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,5,1,1,N,N,WOW!! Awesome sound packed into this extremely small and powerful iPod!!,"Awesome sound packed into this extremely small and powerful iPod. I use it at the gym, it is very very light and not as cumbersome as my cell phone. Easy to navigate menus and interface, sleek styling and super slim case makes this a must have for any Apple enthusiast.",7/18/2015,,
US,19729782,R274Y8SBVBFAXK,B00M644CKC,980752489,"Mgotu MINI Drilling Waterproof Flush Mount CCD Car Rear view Back Up Reverse Parking Camera For SUV MPV TRUCK(18.5 mm), With Guide Lines",Mobile_Electronics,2,0,0,N,Y,I really like the other two though,Ordered 3 but one camera was completely different than the rest. I really like the other two though.,7/18/2015,,
US,20311157,RVM10GOBQJI9T,B00F5IMTPG,381370140,Bose SoundLink Mini Bluetooth Speaker with Soft Cover Bundle (Blue),Mobile_Electronics,5,0,0,N,Y,Five Stars,Great product !!!!! But the case too!!!!,7/18/2015,,
US,35635435,R2UAOJPOA68ULR,B007Q94CJS,648561531,10 Pcs UF90B Clip-on Ferrite Ring Core Black for 9mm Diameter Cable,Mobile_Electronics,5,0,1,N,Y,"RF""""... Be Gone... For Good!",Excellent design and fit on the coaxial and audio cables in my Ham Shack.  All the RF Feedback is eliminated!,7/18/2015,,
US,26726433,R1HRJ279X42WC4,B010P73G76,995824709,"Phtronics 2015 Latest Version 8GB & 70 Hours Playback MP3 Lossless Sound Music Player (Supports up to 64GB), Color Black",Mobile_Electronics,5,4,6,N,Y,Five Stars,long lasting battery and good sound quality for the price!,7/18/2015,,
US,33549863,RD372ZISSWWHA,B00HR0ZTD4,772901687,"Fm Transmitter, Keedox Car Radio Transmitter Car kit with 3.5mm Aux Audio Input, Car Charger Adapter for Apple iPhone 6s Plus, 6s, Samsung and More",Mobile_Electronics,5,0,0,N,Y,Still going strong after 6 months!,"I've had this for 6 months and I use this everyday. It works 100% of the time with no problems. Find a station that's pure static, program it and enjoy! It's so simple and solves the problem of not having an auxiliary port or tape deck in my car.",7/18/2015,,
US,48124901,R2ZQ144CGOFKLK,B00LAG4HN4,536367292,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,3,0,0,N,Y,Meh...,the black wire stopped charging the iphone a month and half in...,7/18/2015,,
US,44659833,R1CH0FDUAAJ74N,B00GYUS480,433152900,Kroo (Black) Hard Shell Carrying GPS Case for 7-inch Magellan RoadMate 9212T-LM GPS + 2-Pack 7-inch Clear GPS Screen Protectors,Mobile_Electronics,5,0,0,N,Y,Five Stars,Awesome,7/18/2015,,
US,188545,RRJ2SW6XN2O7P,B00BC8D7VS,893536834,"MINITURTLE, Premium Sleek Dual Layer 2 in 1 Hybrid Protective TUFF Case Cover, Two Mini Stylus Pen, and Screen Protector Film for Apple iPod Touch 5 5th Generation",Mobile_Electronics,5,0,0,N,Y,The Case,Got my case today and it's really works good with my IPod 5 and also works with my headphones very nicely👍,7/18/2015,,
US,51295895,R1IW51ERP8BZU6,B00VTAO4SO,32320624,Idealgo 6pcs Folding Silvering Reflective Car Window Sun Shade Visor Shield Cover,Mobile_Electronics,5,0,0,N,Y,Nice shade set!,Nice shade set!,7/18/2015,,
US,17432742,R3B4NXCWP0RPEL,B00OYWF2BW,15390708,"Pioneer DEH-X8700BH - CD Receiver with Full Dot LCD Display, Bluetooth, HD Radio, Siri Eyes Free, USB Playback, Android Music Support, and Pandora",Mobile_Electronics,2,1,3,N,Y,FAIL! Big Time !,"I was really looking forward to installing this deck.  I bought it for the looks and the fact that it had the outputs that I wanted.<br /><br />It is close to a piece of crap.<br /><br />The JVC I replaced ($50 cheaper) had far superior performance of the HD FM.  This unit is highly lacking in sensitivity.  Does not resolve HD2, HD3 reliably.  If you are on a HD2 and it loses the station, It reverts to HD1 without a prompt.<br /><br />I live near a major metropolitan area and should be able to resolve and hold HD2, HD3 with no problem.  This unit has all kinds of problems with HD FM.  Also the text prompts that are transmitted by the stations are sometimes scrambled and meaningless.<br /><br />I am an audiophile, and DO NOT recommend this unit.  Perhaps an antenna amplifier will help if I ever get around to installing one.<br /><br />On the positive side, the menus are very user friendly and operation of the unit is a breeze.  Can't speak about the performance of the power section because I use an outboard amplifier.",7/18/2015,,
US,46872715,R30JT31CAMYRR,B00XP3SE16,652772515,ELEGIANT 4GB Waterproof MP3 Player FM Radio with LCD Display for Swimming Or other Sports,Mobile_Electronics,2,0,1,N,Y,Two Stars,sound need not good  FM reception not the best,7/18/2015,,
US,25249433,R36BGOH099P376,B00Q687PMG,754069265,Elecmall Economic Blue Mp3 MP4 Player - 8G Micro SD Card inc,Mobile_Electronics,2,0,0,N,Y,I haven't figured out how this thing works yet. ...,I haven't figured out how this thing works yet.  I kept it because I'm not gonna let it stump me.  I'm going to figure it out.,7/18/2015,,
US,45697870,R2NZNOG6FMCGQL,B00XP3P1TY,639058365,"GJT®2.5"""" Hd Car LED Ir Vehicle DVR Road Dash Video Camera Recorder Traffic Dashboard Camcorder - LCD 270° Whirl 6 LED Recorder Camera",Mobile_Electronics,1,3,7,N,Y,Poor video quality and missing battery,"Product arrived without battery. Wrote to seller. I will test in my vehicle. So far the video quality is not very good. Maybe in direct sunlight it will be better. If not, it will be shipped back very soon.",7/18/2015,,
US,10886355,R2A2H3F6AD17Y4,B00U05MVPM,371469224,Lethal-Eye NPT Adapter 4003 Oil Filter Thread,Mobile_Electronics,5,1,1,N,Y,Five Stars,Works great,7/18/2015,,
US,2524744,R11WV9J05U4EKS,B00UH4I34Y,282383882,Power Acoustik PD 724HB Single-DIN In-Dash Motorized LCD Touchscreen DVD Receiver with Bluetooth,Mobile_Electronics,4,2,3,N,Y,Radio does everything I want it too screen shows good blue tooth works good plays cds and dvds better ...,Radio does everything I want it too screen shows good blue tooth works good plays cds and dvds better then my dvd player at home and it makes my speakers sound better then the jvc radio I had in my car alonly thing I don't like  is the screen flips out kinda  slow compared to other flip out radios  I haven't had it in long so we will see how long it lasts,7/18/2015,,
US,19774221,R3PKKZA9YDGS48,B00LAG4HN4,536367292,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,5,0,0,N,Y,Five Stars,Great product! Durable and sufficient length.,7/18/2015,,
US,21372865,R2K7X9NL8J3HK,B003VSAF9O,589175611,Jeppesen Professional Pilot Logbook,Mobile_Electronics,4,0,0,N,N,Four Stars,Good,7/18/2015,,
US,15428780,R3TEATA0X46K8J,B0053N8ARO,635264565,Printmaster 18.1 Create Amazing Print & Scrapbook Projects Fabulous Font Effects,Mobile_Electronics,5,0,0,N,Y,Five Stars,Good Job! Thanks!!!!,7/18/2015,,
US,43475786,RHP9B1ICSJ250,B00QT6R4TE,824169130,E-PRANCE Newest B48 Super HD 1296P Car Dash Camera,Mobile_Electronics,5,0,0,N,Y,Five Stars,The best dash cam which I ever had.,7/18/2015,,
US,19592417,R1EF7MC3R8TM9T,B002LTQFUM,474157700,"DBTech 175 Watt Portable Micro Power Inverter With USB Port - 12v AC to 110v DC Car Plug Converter For Your Ipod, iPad, iPhone, Tablet, PSP, DVD Players Laptops Netbooks And cellphones",Mobile_Electronics,4,0,0,N,Y,... bulky and the fan can get load but overall good.,Kinda bulky and the fan can get load but overall good.,7/18/2015,,
US,45042968,R14PLCFENORHK7,B00EU4KVS8,293371643,MarketSales502 8GB MP3 MP4 Player(4th Generation) with FM Radio LCD Screen Video Movie - Black,Mobile_Electronics,1,0,0,N,Y,crap,This never worked,7/18/2015,,
US,46249978,R1CWJ9WD8CRCOR,B00S3I2ACW,153388232,SunroadTek® Extra Long 7 Feet Y cable for BMW iDRIVE iPOD iPHONE iPAD Cable adapter OEM USB AUX MINI COOPER MASERATI Lead wire cord Ref part # 61120440796 & 61120440812,Mobile_Electronics,5,0,0,N,Y,Works great,"This cable works great, I use it in my Mini Cooper to connect my iPod and it gets the job done.  It allows me to get the iPod out of the way, and tuck it in to the glove box.",7/18/2015,,
